Timestamp,FED1,FED2,FED3,FED4,FED5,FED6,FED7,FED8,FED9,FED10,FED11,FED12,FED13,FED14,FED15,FED16,FED17,FED18,FED19,FED20,FED21
2024-05-22,-0.8,-4.0,-12.5,-7.8,-14.7,-9.1,-12.9,-9.0,-11.8,-9.8,-8.5,-7.8,-7.2,-6.5,-5.8,-5.1,-4.3,-3.6,-2.8,-2.1,-1.4
2024-05-21,-0.8,-5.5,-13.5,-7.8,-15.9,-9.6,-13.5,-12.3,-13.1,-9.8,-11.1,-8.6,-6.1,-3.0,0.0,0.0,0.0,0.0,0.0,,
2024-05-20,-1.2,-5.0,-12.5,-7.8,-14.7,-9.6,-14.2,-9.5,-12.6,-9.3,-10.8,-8.9,-6.9,-5.9,-4.6,-3.5,-2.2,-2.3,-2.7,-2.3,-1.8
2024-05-17,-1.2,-5.5,-12.5,-8.5,-15.6,-9.6,-14.0,-12.3,-13.1,-9.3,-8.8,-8.0,-7.2,-6.2,-5.3,-4.5,-3.5,-2.7,-1.7,,
2024-05-16,-1.2,-5.5,-13.5,-8.5,-15.6,-10.2,-15.5,-10.0,-13.4,-9.3,-8.3,-7.6,-7.0,-6.3,-5.6,-4.9,-4.2,-3.6,-2.7,-2.0,-1.4
2024-05-15,-1.2,-7.0,-15.0,-10.4,-16.8,-11.8,-15.0,-12.9,-14.0,-9.3,-10.4,-8.7,-6.9,-5.6,-4.8,-3.1,-2.6,-2.4,-2.2,,
2024-05-14,-1.7,-6.0,-13.0,-9.1,-14.0,-10.2,-13.5,-11.6,-12.2,-8.8,-12.0,-8.1,-6.3,-5.4,-4.9,-2.4,-3.3,-2.7,-2.4,,
2024-05-13,-2.1,-5.5,-12.0,-8.5,-14.4,-10.2,-14.2,-9.0,-11.8,-8.8,-7.1,-6.5,-6.0,-5.4,-4.8,-4.2,-3.6,-3.0,-2.3,-1.7,-1.2
2024-05-10,-2.5,-5.5,-12.0,-8.5,-14.4,-10.2,-12.9,-9.0,-11.8,-8.8,-10.2,-2.5,-5.9,-6.1,-6.3,-0.7,-3.4,-1.7,-3.6,-0.5,-2.9
2024-05-09,-2.5,-7.0,-13.0,-9.1,-15.2,-10.7,-13.5,-11.6,-12.2,-8.8,-7.9,-7.2,-6.5,-5.6,-4.8,-4.0,-3.2,-2.4,-1.6,,
2024-05-08,-2.5,-6.0,-12.5,-9.1,-14.0,-10.7,-14.2,-9.0,-11.8,-8.8,-10.6,-9.8,-3.2,-2.4,-1.4,-0.6,0.4,1.2,2.3,3.1,4.0
2024-05-07,-2.5,-6.0,-12.5,-9.1,-14.0,-10.7,-14.0,-11.6,-13.4,-8.8,-12.1,-3.8,-8.5,-3.3,-5.2,-3.6,-2.8,-0.7,-3.4,,
2024-05-06,-2.9,-6.0,-12.5,-9.8,-13.6,-10.7,-14.2,-9.0,-12.6,-8.8,-9.5,-4.2,-2.9,-21.6,,,,,,,
2024-05-03,-2.9,-7.0,-12.5,-9.8,-14.8,-10.7,-14.2,-9.0,-11.8,-8.8,-6.4,-5.9,-5.4,-4.9,-4.4,-3.9,-3.3,-2.8,-2.1,-1.6,-1.1
2024-05-02,-2.9,-5.5,-10.5,-7.8,-12.3,-9.1,-12.9,-8.0,-11.1,-8.3,-8.7,-7.5,-6.8,-5.7,-4.2,-3.0,-1.8,-1.5,-1.3,-1.0,-0.7
2024-05-01,-0.3,-2.1,-5.0,-9.0,-7.2,-11.5,-8.0,-11.5,-9.0,-12.4,-9.8,-8.5,-7.2,-6.5,-5.4,-4.6,-3.6,-2.3,-1.0,,
2024-04-30,-0.3,-2.1,-3.5,-7.5,-5.2,-10.2,-5.9,-10.3,-6.5,-10.3,-7.2,-8.0,-4.2,-2.9,,,,,,,
2024-04-29,-0.8,-2.9,-4.5,-10.0,-6.5,-10.7,-6.9,-10.0,-8.4,-11.5,-9.6,-8.4,-7.5,-6.5,-5.4,-4.2,-3.2,-2.1,-1.1,,
2024-04-26,-1.0,-1.6,-5.5,-9.5,-5.2,-11.4,-6.9,-9.5,-8.4,-11.5,-8.7,-7.4,-6.5,-6.4,-5.5,-4.6,-3.1,-3.1,-1.0,,
2024-04-25,-0.8,-2.5,-6.0,-9.5,-5.9,-9.8,-6.9,-10.5,-8.4,-11.5,-7.4,-6.5,-6.6,-5.8,-5.0,-4.1,-3.3,-2.5,-1.7,,
2024-04-24,-0.5,-4.1,-8.0,-11.5,-6.5,-10.7,-7.5,-11.0,-9.0,-11.1,-8.2,-7.2,-6.4,-5.6,-4.6,-3.6,-2.8,-1.8,-1.0,,
2024-04-23,-0.5,-4.1,-8.5,-12.0,-7.2,-12.7,-7.5,-11.0,-9.0,-11.1,-9.0,-7.5,-6.3,-5.2,-4.2,-3.5,-3.0,-2.3,-1.1,,
2024-04-22,-0.5,-4.1,-7.5,-10.5,-6.5,-11.9,-7.5,-10.3,-7.0,-16.3,-7.2,-8.0,-4.2,-5.1,,,,,,,
2024-04-19,-0.5,-4.1,-7.0,-10.0,-5.9,-11.0,-6.9,-10.3,-7.0,-16.2,-7.2,-8.0,-4.2,-5.1,,,,,,,
2024-04-18,-0.5,-4.1,-7.0,-10.0,-5.9,-11.0,-6.9,-10.5,-9.0,-11.1,-8.5,-5.7,-5.9,-6.0,-6.0,-5.0,-1.1,-4.9,0.7,,
2024-04-17,-1.0,-4.1,-8.0,-11.5,-7.2,-11.5,-8.0,-11.0,-9.0,-11.1,-10.7,-7.4,-6.3,-5.5,-4.8,-3.3,-2.4,-3.6,-1.6,,
2024-04-16,-0.8,-4.1,-8.0,-11.5,-6.5,-13.1,-6.9,-10.5,-8.4,-10.3,-6.4,-6.4,-5.8,-5.2,-4.9,-4.8,-3.8,-1.6,0.1,,
2024-04-15,-0.8,-5.0,-8.5,-11.0,-5.9,-12.2,-7.5,-11.5,-9.0,-12.4,-7.8,-7.0,-6.2,-5.5,-4.5,-3.6,-2.8,-1.9,-1.0,,
2024-04-12,-1.3,-6.6,-9.5,-11.5,-6.5,-13.1,-8.0,-11.5,-9.0,-12.4,-7.2,-9.1,-6.7,-7.2,-4.0,-4.8,-2.5,-4.4,-0.7,,
2024-04-11,-0.5,-5.0,-8.5,-10.0,-6.5,-11.9,-7.5,-11.0,-9.0,-12.4,-8.2,-7.3,-6.4,-5.6,-4.6,-3.6,-2.8,-1.8,-1.0,,
2024-04-10,-0.5,-4.1,-7.5,-10.0,-6.5,-13.1,-8.0,-11.6,-7.0,-11.1,-7.6,-6.7,-6.1,-5.5,-4.8,-4.1,-3.5,-2.7,-2.1,-1.3,-0.6
2024-04-09,-1.6,-13.2,-10.0,-16.5,-9.1,-16.4,-9.6,-12.9,-8.0,-17.5,-7.7,,,,,,,,,,
2024-04-08,-1.3,-11.6,-9.0,-15.5,-8.5,-15.6,-9.6,-11.6,-8.0,-17.5,-7.8,,,,,,,,,,
2024-04-05,-1.8,-12.4,-10.0,-16.5,-9.1,-16.4,-10.2,-13.5,-11.6,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-04,-3.1,-15.7,-10.5,-18.0,-10.4,-16.8,-11.2,-14.2,-9.0,-12.6,-8.2,-7.4,-6.5,-5.6,-4.7,-3.6,-2.8,-2.0,-1.6,-0.8,-0.3
2024-04-03,-1.6,-14.1,-9.5,-17.5,-9.8,-18.4,-11.2,-9.0,-9.0,-20.0,-8.3,,,,,,,,,,
2024-04-02,-1.8,-14.9,-8.5,-16.5,-9.8,-17.2,-10.7,-14.5,-11.6,-13.4,-8.4,-7.4,-6.6,-5.7,-4.7,-3.7,-2.9,-1.9,-1.0,,
2024-04-01,-1.6,-13.2,-8.0,-16.0,-10.4,-16.8,-11.2,-14.5,-12.3,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-29,-2.8,-14.0,-10.0,-18.0,-11.7,-17.3,-11.8,,,,,,,,,,,,,,
2024-03-28,-2.8,-14.0,-10.0,-18.0,-11.7,-17.3,-11.8,,,,,,,,,,,,,,
2024-03-27,-3.6,-15.6,-11.0,-18.5,-13.0,-17.8,-12.3,,,,,,,,,,,,,,
2024-03-26,-3.6,-15.6,-10.5,-18.5,-11.7,-18.5,-11.8,,,,,,,,,,,,,,
2024-03-25,-3.1,-16.5,-11.0,-19.5,-12.4,-17.0,-12.3,,,,,,,,,,,,,,
2024-03-22,-3.6,-16.5,-11.5,-19.5,-12.4,-17.0,-12.3,,,,,,,,,,,,,,
2024-03-21,-3.6,-16.5,-11.5,-19.5,-12.4,-17.0,-12.3,,,,,,,,,,,,,,
2024-03-20,0.0,-4.1,-16.4,-12.0,-19.0,-13.7,-17.4,-13.4,,,,,,,,,,,,,
2024-03-19,0.0,-2.1,-14.1,-10.0,-17.5,-12.4,-17.0,-12.8,,,,,,,,,,,,,
2024-03-18,0.0,-2.1,-13.2,-10.0,-17.5,-11.7,-16.1,-12.3,,,,,,,,,,,,,
2024-03-15,-0.8,-2.1,-13.2,-11.0,-17.5,-12.4,-17.0,-12.3,,,,,,,,,,,,,
2024-03-14,-0.8,-2.1,-14.1,-12.0,-18.0,-12.4,-17.0,-13.4,,,,,,,,,,,,,
2024-03-13,-0.8,-2.6,-15.7,-13.0,-18.5,-13.7,-17.4,-13.9,,,,,,,,,,,,,
2024-03-12,-0.8,-3.1,-15.7,-14.0,-19.0,-13.7,-18.6,-13.9,,,,,,,,,,,,,
2024-03-11,-0.8,-5.7,-16.4,-16.5,-21.0,-15.0,-19.1,-15.0,,,,,,,,,,,,,
2024-03-08,-1.2,-5.7,-17.2,-15.5,-20.0,-14.3,-18.2,-15.0,,,,,,,,,,,,,
2024-03-07,-1.2,-5.7,-17.2,-15.5,-20.0,-14.3,-18.2,-15.0,,,,,,,,,,,,,
2024-03-06,-1.2,-4.6,-16.4,-14.5,-19.5,-15.0,-17.9,-14.4,,,,,,,,,,,,,
2024-03-05,-1.2,-4.6,-16.4,-14.5,-19.5,-15.0,-17.9,-14.4,,,,,,,,,,,,,
2024-03-04,-1.2,-6.2,-16.3,-16.5,-19.0,-15.0,-17.9,-13.9,,,,,,,,,,,,,
2024-03-01,-1.2,-6.2,-16.3,-16.5,-19.0,-15.0,-17.9,-13.9,,,,,,,,,,,,,
2024-02-29,-1.0,-4.1,-13.9,-14.0,-18.0,-13.7,-17.4,-13.9,,,,,,,,,,,,,
2024-02-28,-1.0,-4.1,-13.9,-14.5,-18.0,-14.3,-17.1,-13.9,,,,,,,,,,,,,
2024-02-27,-0.5,-3.6,-13.1,-13.0,-17.0,-13.7,-16.2,-13.9,,,,,,,,,,,,,
2024-02-26,-0.8,-5.2,-14.7,-14.0,-17.5,-13.7,-17.4,-13.9,,,,,,,,,,,,,
2024-02-23,-1.0,-6.2,-13.8,-13.5,-17.0,-13.0,-16.6,-13.9,,,,,,,,,,,,,
2024-02-22,-1.0,-6.2,-13.8,-13.5,-17.0,-13.0,-16.6,-13.9,,,,,,,,,,,,,
2024-02-21,-1.5,-7.2,-15.4,-15.0,-18.5,-13.7,-17.4,-14.4,,,,,,,,,,,,,
2024-02-20,-2.5,-6.7,-15.5,-15.0,-18.5,-14.3,-17.1,-14.4,,,,,,,,,,,,,
2024-02-19,-2.5,-6.7,-15.5,-15.0,-18.5,-14.3,-17.1,-14.4,,,,,,,,,,,,,
2024-02-16,-2.5,-8.8,-17.0,-17.0,-19.5,-15.0,-16.7,-14.4,,,,,,,,,,,,,
2024-02-15,-2.5,-8.8,-17.0,-16.5,-19.5,-15.0,-16.7,-14.4,,,,,,,,,,,,,
2024-02-14,-2.5,-8.8,-17.0,-16.5,-19.5,-15.0,-16.7,-14.4,,,,,,,,,,,,,
2024-02-13,-4.0,-13.9,-20.1,-19.5,-21.5,-15.0,-17.9,-15.0,,,,,,,,,,,,,
2024-02-12,-4.0,-13.9,-20.1,-19.5,-21.5,-15.0,-17.9,-15.0,,,,,,,,,,,,,
2024-02-09,-4.7,-14.0,-21.8,-20.5,-22.0,-15.7,-17.5,-15.0,,,,,,,,,,,,,
2024-02-08,-4.7,-14.0,-21.8,-20.5,-22.0,-15.7,-17.5,-15.0,,,,,,,,,,,,,
2024-02-07,-4.7,-15.5,-22.5,-21.5,-23.5,-16.3,-17.2,-15.5,,,,,,,,,,,,,
2024-02-06,-4.7,-15.5,-22.5,-21.5,-23.5,-16.3,-17.2,-15.5,,,,,,,,,,,,,
2024-02-05,-5.0,-17.6,-22.4,-20.5,-24.0,-17.0,-18.0,-16.0,,,,,,,,,,,,,
2024-02-02,-9.5,-24.3,-27.9,-24.0,-25.5,-17.0,-19.2,-16.0,,,,,,,,,,,,,
2024-02-01,-9.5,-24.3,-27.9,-24.0,-25.5,-17.0,-19.2,-16.0,,,,,,,,,,,,,
2024-01-31,-5.5,-8.8,-37.0,-11.0,-33.0,-19.6,-20.1,-12.3,,,,,,,,,,,,,
2024-01-30,-4.0,-25.5,-15.5,-15.0,-9.0,-26.0,-14.3,-19.4,-5.9,,,,,,,,,,,,
2024-01-29,-0.8,-11.5,-20.1,-23.9,-21.0,-22.5,-16.3,-17.2,-15.0,,,,,,,,,,,,
2024-01-26,-0.5,-12.0,-21.7,-25.5,-22.5,-23.5,-17.0,-16.8,-15.5,,,,,,,,,,,,
2024-01-25,-0.5,-10.0,-19.1,-24.0,-21.5,-23.5,-17.0,-18.0,-15.5,,,,,,,,,,,,
2024-01-24,-0.5,-11.5,-19.6,-23.9,-21.5,-23.0,-17.0,-18.0,-15.5,,,,,,,,,,,,
2024-01-23,-0.5,-10.5,-19.6,-23.9,-22.0,-23.0,-17.6,-16.4,-15.5,,,,,,,,,,,,
2024-01-22,-0.5,-11.5,-18.6,-24.0,-21.0,-22.5,-17.0,-16.8,-15.0,,,,,,,,,,,,
2024-01-19,-0.8,-13.5,-21.2,-26.4,-22.0,-23.0,-17.0,-16.8,-15.0,,,,,,,,,,,,
2024-01-18,-0.8,-13.5,-21.2,-26.4,-22.0,-23.0,-17.0,-16.8,-15.0,,,,,,,,,,,,
2024-01-17,-0.8,-13.5,-20.7,-24.7,-21.5,-23.5,-17.6,-16.4,-15.5,,,,,,,,,,,,
2024-01-16,-0.8,-16.0,-25.3,-28.6,-24.5,-25.0,-19.6,-16.5,-15.5,-17.5,,,,,,,,,,,
2024-01-15,-1.3,-20.0,-30.0,-30.9,-26.0,-24.5,-18.3,-16.1,-15.5,-17.5,,,,,,,,,,,
2024-01-12,-1.3,-20.0,-30.0,-30.9,-26.0,-24.5,-18.3,-16.1,-15.5,-17.5,,,,,,,,,,,
2024-01-11,-1.0,-18.0,-24.8,-26.2,-24.0,-24.0,-18.3,-16.1,-15.5,-17.5,,,,,,,,,,,
2024-01-10,-1.0,-16.5,-22.2,-23.8,-21.0,-21.5,-17.0,-15.6,-15.5,-17.5,,,,,,,,,,,
2024-01-09,-1.3,-15.5,-21.2,-23.0,-20.5,-22.0,-17.0,-16.8,-15.5,-17.5,,,,,,,,,,,
2024-01-08,-1.3,-16.0,-22.7,-22.9,-21.0,-21.5,-17.0,-16.8,-15.5,-17.5,,,,,,,,,,,
2024-01-05,-1.5,-16.5,-21.7,-23.0,-20.5,-21.5,-17.0,-15.6,-15.5,-17.5,,,,,,,,,,,
2024-01-04,-1.5,-16.0,-20.7,-23.1,-20.5,-22.0,-18.3,-16.1,-16.0,-17.5,,,,,,,,,,,
2024-01-03,-2.2,-17.0,-23.3,-23.7,-21.5,-23.5,-18.9,-16.9,-16.0,-17.5,,,,,,,,,,,
2024-01-02,-3.0,-19.0,-25.3,-24.5,-21.0,-22.5,-17.6,-15.2,-16.0,-17.5,,,,,,,,,,,
2024-01-01,-4.3,-21.5,-26.9,-26.1,-21.5,-23.5,-18.3,-17.3,-15.2,-17.5,,,,,,,,,,,
2023-12-29,-4.3,-21.5,-26.9,-26.1,-21.5,-23.5,-18.3,-17.3,-16.0,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-28,-4.0,-21.0,-25.8,-25.3,-21.0,-23.0,-17.6,-16.4,-16.0,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-27,-4.5,-22.0,-26.3,-26.1,-22.0,-24.0,-18.3,-16.1,-15.5,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-26,-4.0,-20.0,-25.8,-26.1,-21.5,-22.5,-17.6,-15.2,-15.5,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-25,-3.5,-21.5,-27.4,-26.9,-22.5,-22.5,-16.3,-16.0,-15.0,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-22,-3.5,-21.5,-27.4,-26.9,-22.5,-22.5,-16.3,-16.0,-15.0,-14.5,-16.1,-8.4,-4.1,0.0,,,,,,,
2023-12-21,-3.5,-20.0,-26.3,-26.1,-22.5,-22.5,-17.6,-16.4,-16.0,-15.0,-16.1,-7.1,-4.1,0.0,,,,,,,
2023-12-20,-3.0,-19.0,-25.3,-26.1,-22.0,-22.5,-18.3,-16.1,-16.0,-15.0,-16.1,-7.1,-4.1,0.0,,,,,,,
2023-12-19,-2.0,-18.0,-23.2,-24.6,-20.0,-21.5,-17.6,-16.4,-16.0,-15.0,-16.1,-7.1,-4.1,0.0,,,,,,,
2023-12-18,-2.0,-16.5,-22.2,-23.0,-20.5,-22.5,-18.3,-17.3,-16.0,-15.0,-16.1,-7.1,-4.1,0.0,,,,,,,
2023-12-15,-2.5,-16.5,-21.2,-23.0,-20.5,-22.0,-18.3,-17.3,-16.0,-15.0,-16.1,-7.1,-4.1,0.0,,,,,,,
2023-12-14,-4.0,-18.0,-22.7,-24.6,-21.0,-22.0,-18.3,-17.3,-16.0,-14.5,-15.5,-6.3,-4.1,0.0,,,,,,,
2023-12-13,0.0,-2.5,-17.5,-21.7,-23.0,-20.0,-21.5,-17.6,-15.2,-15.0,-14.5,-14.9,-6.6,-4.1,0.0,,,,,,
2023-12-12,0.4,-1.0,-10.0,-15.5,-17.5,-16.0,-18.5,-15.7,-16.3,-15.0,-14.5,-16.1,-7.1,-4.1,0.0,,,,,,
2023-12-11,0.0,-0.5,-10.5,-15.5,-17.5,-16.5,-18.0,-16.3,-16.0,-15.0,-14.5,-16.1,-7.1,-4.1,0.0,,,,,,
2023-12-08,0.4,-1.0,-11.0,-15.5,-17.5,-16.5,-17.5,-15.7,-16.3,-15.0,-14.5,-16.1,-7.1,-4.1,0.0,,,,,,
2023-12-07,0.4,-3.5,-14.5,-18.1,-19.9,-18.5,-20.0,-18.3,-14.9,-15.5,-14.5,-15.5,-6.3,-4.1,0.0,,,,,,
2023-12-06,0.0,-3.0,-14.0,-18.1,-18.2,-18.0,-19.0,-17.6,-15.2,-15.0,-14.5,-15.5,-6.3,-4.1,0.0,,,,,,
2023-12-05,0.4,-4.0,-14.5,-18.6,-20.7,-19.0,-20.5,-18.3,-14.9,-15.0,-14.0,-14.9,-6.6,-4.1,0.0,,,,,,
2023-12-04,0.0,-3.0,-13.0,-17.1,-19.1,-18.0,-20.0,-17.6,-15.2,-15.0,-14.0,-14.9,-6.6,-4.1,0.0,,,,,,
2023-12-01,0.0,-3.5,-14.5,-19.1,-20.6,-19.5,-20.5,-18.3,-14.9,-15.5,-14.0,-14.9,-6.6,-4.1,0.0,,,,,,
2023-11-30,0.4,-1.0,-10.5,-15.0,-18.4,-16.5,-18.5,-17.0,-14.4,-15.5,-15.0,-16.1,-8.4,-4.1,,,,,,,
2023-11-29,0.4,-1.0,-12.5,-16.0,-18.3,-18.0,-19.5,-17.6,-15.2,-16.0,-15.0,-16.1,-8.4,-4.1,,,,,,,
2023-11-28,0.9,1.0,-9.0,-13.4,-15.1,-15.5,-18.0,-17.0,-15.6,-16.0,-15.0,-16.1,-8.4,-4.1,,,,,,,
2023-11-27,1.7,1.5,-6.0,-10.9,-13.6,-13.5,-16.0,-15.7,-15.1,-15.0,-14.5,-16.1,-8.4,-4.1,,,,,,,
2023-11-24,2.2,2.0,-6.0,-9.8,-12.8,-13.0,-15.0,-15.0,-14.3,-15.0,-14.0,-16.1,-8.4,-3.6,,,,,,,
2023-11-23,2.6,1.0,-7.5,-10.8,-13.6,-13.5,-15.0,-15.0,-15.5,-15.0,-14.0,-16.1,-7.1,-3.6,,,,,,,
2023-11-22,2.6,1.0,-7.5,-10.8,-13.6,-13.5,-15.0,-15.0,-15.5,-15.0,-14.0,-16.1,-7.1,-3.6,,,,,,,
2023-11-21,1.7,0.5,-7.5,-11.9,-13.5,-14.0,-16.0,-15.7,-15.1,-15.0,-13.5,-15.5,-6.3,-3.1,,,,,,,
2023-11-20,0.9,0.5,-7.0,-11.4,-13.6,-13.5,-15.0,-15.0,-14.3,-13.9,-13.5,-14.9,-6.6,-2.6,,,,,,,
2023-11-17,0.4,0.0,-7.0,-11.4,-14.4,-13.5,-15.5,-15.0,-14.3,-13.9,-13.0,-14.2,-7.0,-2.6,,,,,,,
2023-11-16,0.0,-0.5,-8.0,-12.4,-15.2,-15.0,-16.0,-15.7,-15.1,-13.9,-12.5,-14.2,-5.7,-2.6,,,,,,,
2023-11-15,0.4,0.0,-6.0,-10.8,-14.4,-14.0,-15.5,-14.3,-14.7,-13.4,-12.5,-14.2,-5.7,-2.6,,,,,,,
2023-11-14,0.0,-0.5,-8.5,-13.4,-15.9,-16.0,-17.0,-15.0,-14.3,-13.4,-12.5,-14.2,-5.7,-2.6,,,,,,,
2023-11-13,3.4,3.0,-3.5,-9.8,-12.8,-14.0,-14.5,-13.7,-12.6,-13.4,-12.5,-14.2,-5.7,-2.6,,,,,,,
2023-11-10,2.6,3.5,-4.0,-8.3,-12.1,-13.0,-13.5,-13.7,-12.6,-13.4,-12.5,-14.2,-5.7,-2.6,,,,,,,
2023-11-09,2.6,2.5,-4.0,-8.8,-12.9,-13.5,-15.0,-14.3,-14.7,-13.4,-12.0,-13.6,-4.8,-2.6,,,,,,,
2023-11-08,2.2,2.0,-5.5,-11.4,-13.6,-14.5,-16.0,-15.0,-14.3,-13.4,-12.0,-12.9,-5.2,-2.6,,,,,,,
2023-11-07,1.7,1.5,-6.5,-12.4,-14.3,-15.0,-16.0,-14.3,-14.7,-12.8,-12.0,-12.3,-4.3,-2.6,,,,,,,
2023-11-06,2.2,1.5,-6.0,-11.9,-13.5,-14.5,-15.5,-14.3,-13.5,-12.8,-11.5,-11.6,-4.7,-2.6,,,,,,,
2023-11-03,1.7,1.0,-7.0,-14.5,-16.7,-17.0,-17.5,-15.7,-12.8,-12.8,-11.5,-11.6,-3.4,-2.6,,,,,,,
2023-11-02,4.3,2.5,-4.5,-11.9,-14.4,-15.0,-15.0,-14.3,-13.5,-12.3,-11.5,-11.6,-3.4,-2.6,,,,,,,
2023-11-01,-0.3,4.8,2.5,-4.5,-11.4,-13.6,-14.5,-15.5,-14.3,-13.5,-12.3,-11.5,-11.6,-3.4,-2.6,,,,,,
2023-10-31,0.0,6.5,3.5,-2.5,-9.8,-11.1,-13.5,-14.0,-13.0,-11.8,-10.7,-10.5,-11.0,-2.6,,,,,,,
2023-10-30,0.0,6.0,2.5,-4.0,-10.9,-12.7,-14.0,-14.0,-13.0,-11.8,-10.2,-10.5,-11.0,-2.6,,,,,,,
2023-10-27,0.0,4.3,3.0,-4.5,-11.4,-12.7,-14.5,-14.0,-13.0,-11.8,-10.2,-10.5,-11.0,-2.6,,,,,,,
2023-10-26,0.0,5.2,2.5,-4.5,-10.3,-11.9,-13.5,-14.5,-12.4,-12.2,-9.6,-10.0,-11.0,-2.6,,,,,,,
2023-10-25,0.5,6.0,3.0,-3.5,-8.8,-11.2,-12.5,-13.5,-12.4,-12.2,-9.6,-10.0,-11.0,-2.6,,,,,,,
2023-10-24,0.5,6.0,3.0,-3.5,-9.8,-12.0,-13.5,-14.0,-13.0,-13.0,-10.2,-10.0,-11.0,-2.6,,,,,,,
2023-10-23,0.5,5.1,3.5,-4.0,-10.9,-12.7,-14.5,-15.0,-13.0,-13.0,-10.2,-10.0,-11.0,-2.6,,,,,,,
2023-10-20,0.0,5.2,2.5,-4.5,-10.9,-11.9,-13.0,-13.0,-11.7,-11.4,-9.1,-10.0,-11.0,-2.6,,,,,,,
2023-10-19,0.5,6.9,3.0,-4.5,-9.3,-10.3,-12.0,-11.5,-11.1,-10.5,-9.1,-10.0,-11.0,-2.6,,,,,,,
2023-10-18,1.6,9.4,3.5,-3.5,-8.8,-10.4,-11.0,-12.0,-11.7,-10.2,-10.2,-11.0,-12.3,-1.8,,,,,,,
2023-10-17,2.8,9.3,3.0,-3.5,-8.8,-10.4,-12.0,-12.0,-11.7,-11.4,-10.2,-12.0,-14.2,4.3,,,,,,,
2023-10-16,2.1,6.8,1.0,-6.0,-9.3,-11.2,-12.5,-13.0,-13.0,-13.0,-11.8,-12.0,-14.2,4.3,,,,,,,
2023-10-13,2.1,5.9,0.0,-6.0,-9.3,-11.2,-12.5,-13.5,-13.0,-14.2,-12.3,-12.5,-14.2,4.3,,,,,,,
2023-10-12,2.8,7.6,0.5,-6.0,-9.8,-11.1,-13.0,-13.5,-13.7,-13.8,-12.3,-12.5,-14.2,5.5,,,,,,,
2023-10-11,2.6,5.0,-1.0,-7.0,-10.3,-11.9,-13.5,-14.0,-13.7,-13.8,-12.3,-12.5,-14.2,8.0,,,,,,,
2023-10-10,3.4,4.1,-1.5,-7.0,-10.9,-12.7,-14.0,-14.5,-15.0,-13.1,-12.3,-12.5,-14.2,8.0,,,,,,,
2023-10-09,3.1,4.1,-2.5,-7.0,-11.4,-12.7,-14.5,-15.5,-15.0,-14.3,-12.3,-12.5,-14.2,8.0,,,,,,,
2023-10-06,7.8,3.9,-1.0,-5.0,-9.3,-11.2,-13.0,-14.0,-13.7,-13.8,-12.3,-12.5,-14.2,8.0,,,,,,,
2023-10-05,5.7,3.1,-2.0,-6.5,-10.3,-11.9,-13.0,-13.5,-13.7,-13.8,-12.3,-12.5,-14.2,8.0,,,,,,,
2023-10-04,5.4,4.9,-2.0,-5.5,-9.8,-11.1,-12.5,-13.5,-13.7,-13.8,-12.8,-12.5,-14.2,8.0,,,,,,,
2023-10-03,7.8,5.6,0.0,-3.5,-8.3,-9.6,-11.5,-13.0,-13.7,-13.8,-12.8,-13.0,-14.2,8.0,,,,,,,
2023-10-02,7.5,5.6,0.0,-3.5,-7.8,-10.4,-12.0,-13.5,-14.3,-14.7,-13.4,-13.5,-14.2,8.0,,,,,,,
2023-09-29,4.4,5.8,0.0,-3.5,-8.3,-11.2,-12.5,-14.5,-15.0,-14.3,-13.4,-13.5,-14.2,8.0,,,,,,,
2023-09-28,5.2,4.9,0.0,-3.5,-8.3,-10.4,-12.0,-14.5,-14.3,-14.7,-13.4,-13.5,-14.2,8.0,,,,,,,
2023-09-27,5.7,6.6,1.5,-2.5,-7.2,-10.4,-11.0,-14.0,-14.3,-14.7,-13.4,-13.5,-14.2,8.0,,,,,,,
2023-09-26,4.7,5.8,1.0,-4.0,-7.8,-10.4,-12.0,-14.0,-14.3,-14.7,-13.9,-13.5,-12.9,7.3,,,,,,,
2023-09-25,4.7,6.6,1.5,-5.0,-7.8,-10.4,-11.0,-14.0,-14.3,-14.7,-13.9,-13.5,-12.9,7.3,,,,,,,
2023-09-22,6.2,6.5,1.0,-5.0,-7.8,-10.4,-11.5,-14.0,-14.3,-14.7,-13.9,-13.5,-12.9,7.3,,,,,,,
2023-09-21,7.2,5.6,0.5,-4.5,-7.8,-10.4,-11.5,-14.0,-14.3,-14.7,-13.9,-13.5,-12.9,7.3,,,,,,,
2023-09-20,-0.4,7.8,4.7,0.5,-4.0,-6.2,-10.5,-11.5,-15.0,-15.7,-15.1,-15.5,-13.5,-12.9,7.3,,,,,,
